Date,Open,High,Low,Close,Volume
2011-02-18,,,,,
2011-02-21,,,,,
2011-02-22,,,,,
2011-02-23,,,,,
2011-02-24,,,,,
2011-02-25,,,,,
2011-02-28,,,,,
2011-03-01,,,,,
2011-03-03,,,,,
2011-03-04,,,,,
2011-03-07,,,,,
2011-03-08,,,,,
2011-03-09,,,,,
2011-03-10,,,,,
2011-03-11,,,,,
2011-03-14,,,,,
2011-03-15,,,,,
2011-03-16,,,,,
2011-03-17,,,,,
2011-03-18,,,,,
2011-03-21,,,,,
2011-03-22,,,,,
2011-03-23,,,,,
2011-03-24,,,,,
2011-03-25,,,,,
2011-03-28,,,,,
2011-03-29,,,,,
2011-03-30,,,,,
2011-03-31,,,,,
2011-04-01,,,,,
2011-04-04,,,,,
2011-04-05,,,,,
2011-04-06,,,,,
2011-04-07,,,,,
2011-04-08,,,,,
2011-04-11,,,,,
2011-04-13,,,,,
2011-04-15,,,,,
2011-04-18,,,,,
2011-04-19,,,,,
2011-04-20,,,,,
2011-04-21,,,,,
2011-04-25,,,,,
2011-04-26,,,,,
2011-04-27,,,,,
2011-04-28,,,,,
2011-04-29,,,,,
2011-05-02,,,,,
2011-05-03,,,,,
2011-05-04,,,,,
2011-05-05,,,,,
2011-05-06,,,,,
2011-05-09,,,,,
2011-05-10,,,,,
2011-05-11,,,,,
2011-05-12,,,,,
2011-05-13,,,,,
2011-05-16,,,,,
2011-05-17,,,,,
2011-05-18,,,,,
2011-05-19,,,,,
2011-05-20,,,,,
2011-05-23,,,,,
2011-05-24,,,,,
2011-05-25,,,,,
2011-05-26,,,,,
2011-05-27,,,,,
2011-05-30,,,,,
2011-05-31,,,,,
2011-06-01,,,,,
2011-06-02,,,,,
2011-06-03,,,,,
2011-06-06,,,,,
2011-06-07,,,,,
2011-06-08,,,,,
2011-06-09,,,,,
2011-06-10,,,,,
2011-06-13,,,,,
2011-06-14,,,,,
2011-06-15,,,,,
2011-06-16,,,,,
2011-06-17,38.25902312999283,39.07886072988878,34.61530664142209,35.480690002441406,80624.0
2011-06-20,33.7954704583116,34.61530809257707,31.928066374616897,32.70235824584961,12659.0
2011-06-21,32.38353213048474,33.47664785755188,31.427057172395646,32.24689483642578,3729.0
2011-06-22,31.518152186032136,33.20337346507631,30.151758244876067,30.8349552154541,3831.0
2011-06-23,31.017138767745926,32.24689528073516,31.017138767745926,31.973613739013672,1509.0
2011-06-24,31.882522208385947,33.24891601731677,31.47260337072287,31.973613739013672,3078.0
2011-06-27,31.836980626406564,32.33799106052944,31.836980626406564,31.882526397705078,2487.0
2011-06-28,30.288393716564233,32.29243850708008,30.288393716564233,32.29243850708008,425.0
2011-06-29,32.74790137428853,33.704376220703125,31.928063805979626,33.704376220703125,1317.0
2011-06-30,31.882528535758397,34.569770921613426,31.882528535758397,32.42908477783203,1001.0
2011-07-01,35.70842152499967,35.981699560857884,33.88656331938662,35.75396728515625,1320.0
2011-07-04,34.61531319523489,34.61531319523489,33.93211622427631,34.38758087158203,501.0
2011-07-05,33.704387309230306,34.47867589798793,30.151761310992146,32.42908477783203,3384.0
2011-07-06,33.70437976675974,33.70437976675974,32.201345225031204,32.33798599243164,95.0
2011-07-07,35.43515130228268,35.43515130228268,31.882525628046796,32.8390007019043,3138.0
2011-07-08,32.79344825226756,32.79344825226756,30.151752419756257,31.791427612304688,9325.0
2011-07-11,31.928065074888448,32.61126191732509,31.65478703289756,32.47462463378906,507.0
2011-07-12,30.789405822753906,32.747904964589466,30.789405822753906,30.789405822753906,1100.0
2011-07-13,32.5657223168179,32.5657223168179,30.789409495462117,31.518152236938477,2815.0
2011-07-14,36.3460732028974,36.3460732028974,31.10823077371578,31.791427612304688,1011.0
2011-07-15,37.25701077646205,37.25701077646205,30.65277317127665,31.199329376220703,1932.0
2011-07-18,30.060661432981043,32.29243850708008,30.060661432981043,32.29243850708008,213.0
2011-07-19,38.714495352823306,38.714495352823306,31.062687822532773,32.15580368041992,2311.0
2011-07-20,31.199324874044954,32.337986365798415,31.153779109358634,32.24689483642578,980.0
2011-07-21,30.151759289004673,32.56572339194162,30.151759289004673,31.882526397705078,1689.0
2011-07-22,31.882526369860575,31.882526369860575,31.199329376220703,31.199329376220703,650.0
2011-07-25,37.25701485834865,37.25701485834865,31.10824124192886,31.290424346923828,2327.0
2011-07-26,36.664900622129316,36.664900622129316,31.244871139526367,31.244871139526367,1226.0
2011-07-27,31.153777277137465,32.88454055786133,31.153777277137465,32.88454055786133,900.0
2011-07-28,32.88454055786133,32.88454055786133,32.88454055786133,32.88454055786133,0.0
2011-07-29,30.19730470645408,30.789406608100354,30.19730470645408,30.516128540039062,1596.0
2011-08-01,29.149733141117903,30.78940493532199,29.149733141117903,29.65074348449707,687.0
2011-08-02,29.605197971303404,32.337985476346795,29.605197971303404,31.745880126953125,2600.0
2011-08-03,29.149734980783975,32.24689571245995,28.46653806717185,29.741840362548828,616.0
2011-08-04,29.741842889068398,30.425039860716957,28.73981857903215,29.514110565185547,982.0
2011-08-05,28.23880679762837,29.14973604916477,23.77525381259195,27.828887939453125,7930.0
2011-08-08,24.777276754698196,27.327878007037853,24.595090206334067,26.23476219177246,10148.0
2011-08-09,24.367360221309966,27.19124156641169,24.367360221309966,25.369382858276367,1439.0
2011-08-10,25.551565241596514,28.0110749572138,24.595090206334067,26.23476219177246,1753.0
2011-08-11,28.739816229867508,29.013096038665154,27.100144326920052,27.51006317138672,833.0
2011-08-12,25.278286459017423,27.32787725299181,25.096099915680288,27.236783981323242,5309.0
2011-08-16,25.50602191970369,26.189218935410043,24.595092565428562,26.052579879760742,1690.0
2011-08-17,25.87038609235491,25.87038609235491,23.501970084877062,23.63861083984375,2567.0
2011-08-18,23.63861083984375,23.63861083984375,23.63861083984375,23.63861083984375,0.0
2011-08-19,21.862299734435915,22.682135626985367,20.404812737981626,21.589021682739258,2159.0
2011-08-22,21.862305946901326,25.87039502300791,21.862305946901326,25.460477828979492,9357.0
2011-08-23,27.96552790633982,27.96552790633982,25.05055369095405,26.69022560119629,15054.0
2011-08-24,28.603179137844403,28.603179137844403,25.506019923229864,26.781320571899414,18838.0
2011-08-25,23.77525381259195,27.828887939453125,23.77525381259195,27.828887939453125,501.0
2011-08-26,25.551565241596514,27.327878007037853,23.365335348525427,26.23476219177246,12376.0
2011-08-29,25.506018387643913,26.098122038436582,25.506018387643913,25.961483001708984,1150.0
2011-08-30,26.23476107516418,26.23476107516418,25.961483001708984,25.961483001708984,102.0
2011-09-02,26.23476219177246,27.510064555401982,26.23476219177246,26.23476219177246,197.0
2011-09-05,27.510064456765402,28.238807172689647,23.684160854513898,25.59711265563965,5332.0
2011-09-06,24.59509056449942,26.3258558493241,24.59509056449942,26.1436710357666,2514.0
2011-09-07,25.506019844666064,27.236785129490745,25.506019844666064,26.1436710357666,6100.0
2011-09-08,25.82484191383546,25.82484191383546,25.09609754673632,25.278284072875977,12525.0
2011-09-09,25.506020073458643,26.098123763386273,25.506020073458643,26.007030487060547,1200.0
2011-09-12,24.868369624729333,25.050556182861328,24.68618480405712,25.050556182861328,1356.0
2011-09-13,24.595091524991123,25.050556182861328,23.729707980053817,25.050556182861328,3430.0
2011-09-14,25.050556182861328,25.050556182861328,25.050556182861328,25.050556182861328,0.0
2011-09-15,24.595090866088867,25.733752480259646,24.412904312837647,24.595090866088867,1702.0
2011-09-16,24.595090866088867,25.050555511757178,24.139626220420556,24.595090866088867,2469.0
2011-09-19,24.2762652666291,26.28031040255357,24.139626220420556,24.595090866088867,3059.0
2011-09-20,24.595091336039946,25.096101760864258,24.595091336039946,25.096101760864258,250.0
2011-09-21,25.050551783931148,25.733748650765634,25.050551783931148,25.278284072875977,758.0
2011-09-22,25.278284072875977,25.278284072875977,25.278284072875977,25.278284072875977,0.0
2011-09-23,23.957441720924905,24.595092974507196,23.228698920367908,23.866350173950195,11413.0
2011-09-26,23.684161574752242,24.595090866088867,23.684161574752242,24.595090866088867,5139.0
2011-09-27,23.684160119819854,25.41492531954553,23.684160119819854,24.458450317382812,2031.0
2011-09-28,24.04853057861328,24.04853057861328,24.04853057861328,24.04853057861328,95.0
2011-09-29,25.050553048026245,25.050553048026245,23.684159245406633,24.04853057861328,1159.0
2011-09-30,26.23476051980975,26.23476051980975,21.13355834023422,24.00298500061035,3304.0
2011-10-03,23.41088145323196,23.684159521963082,22.90986934394545,23.228694915771484,142.0
2011-10-04,23.547521725055415,23.547521725055415,22.773231506347656,22.773231506347656,700.0
2011-10-05,21.953395864358058,22.773231863969002,21.86230258941024,21.907848358154297,1602.0
2011-10-07,22.181130089063647,22.181130089063647,21.953397750854492,21.953397750854492,200.0
2011-10-10,22.499953132681124,22.727685444803566,21.953395236095332,22.181127548217773,3520.0
2011-10-11,24.503997735638976,26.644681930541992,22.77323241926666,26.644681930541992,97232.0
2011-10-12,28.876458881100447,31.97361634923384,28.876458881100447,31.10823631286621,194959.0
2011-10-13,32.11025908872638,32.33799142268898,27.96553130559102,28.967552185058594,163208.0
2011-10-14,29.331923092406633,29.331923092406633,26.462494511386655,28.375446319580078,32399.0
2011-10-17,29.741843466738853,29.741843466738853,27.327879396726825,27.87443733215332,4207.0
2011-10-18,27.327878337261104,27.87443625149827,27.05460024887238,27.55561065673828,8826.0
2011-10-19,26.963506317834025,32.29244281149154,26.963506317834025,30.607221603393555,88688.0
2011-10-20,31.290417208163614,31.700336050721223,29.65074531285236,30.379487991333008,14991.0
2011-10-21,30.51613275098819,30.51613275098819,28.785367360364408,28.967552185058594,7126.0
2011-10-24,28.238809804562194,29.969576956745176,27.32788045602793,28.147716522216797,10036.0
2011-10-25,27.783340180381202,29.78738508509743,27.783340180381202,28.648723602294922,4499.0
2011-10-28,30.926048415174133,34.61531114483742,29.514108787144885,30.106210708618164,29223.0
2011-10-31,30.15175784027798,30.425039404777692,28.19326196918649,28.92200469970703,33736.0
2011-11-01,28.23881065780129,28.6487295720114,28.056624087605712,28.512088775634766,5431.0
2011-11-02,28.238804265772938,28.557629822717114,27.828885444350494,28.056617736816406,3917.0
2011-11-03,28.238804773502203,29.058640693628103,28.238804773502203,28.648723602294922,4808.0
2011-11-04,29.696289531083927,29.696289531083927,27.919978693312682,28.10216522216797,5297.0
2011-11-08,27.418969901787502,28.23880585326123,27.32787663218829,27.51006317138672,8472.0
2011-11-09,27.69224881471476,28.55763229601758,27.14569091796875,27.14569091796875,5121.0
2011-11-11,27.965529241581017,27.965529241581017,26.78132014990076,26.9635066986084,5385.0
2011-11-14,26.41694912483271,27.327878404999353,26.1436710357666,26.1436710357666,3708.0
2011-11-15,25.96148549860174,27.28233370140925,24.595091524991123,25.050556182861328,2566.0
2011-11-16,24.139624074568445,25.41492462158203,24.139624074568445,25.41492462158203,244.0
2011-11-17,24.822822360569507,25.961483936742418,24.822822360569507,24.913915634155273,2425.0
2011-11-18,24.13962788279305,25.870393308029637,23.09205947310721,25.369382858276367,4586.0
2011-11-21,24.595088536065465,26.416946946144385,23.000962427246407,23.274240493774414,2887.0
2011-11-22,21.95339655285388,26.644682116466242,21.95339655285388,23.092058181762695,4351.0
2011-11-23,23.13759842630952,24.59508531073376,22.7732271395683,23.775249481201172,4667.0
2011-11-24,24.23071593578452,24.50399398803711,24.139622672547162,24.50399398803711,600.0
2011-11-25,23.684160548903012,24.95946115404432,22.499953216441728,22.86432456970215,3252.0
2011-11-28,22.317766768219432,23.729706419796383,22.317766768219432,23.50197410583496,2260.0
2011-11-29,23.593067642217306,24.23071882340954,22.04448893247282,24.139625549316406,693.0
2011-11-30,23.365333677303475,24.04853057861328,23.365333677303475,24.04853057861328,600.0
2011-12-01,23.729708737901216,25.050556982892196,23.046511729276883,23.410884857177734,8160.0
2011-12-02,24.139624074568445,25.460472124575837,23.957437537512398,25.41492462158203,4342.0
2011-12-05,25.50601900633568,25.50601900633568,24.139625130996272,24.32181167602539,4493.0
2011-12-07,26.37140194135696,26.37140194135696,24.59508924532207,25.23274040222168,5192.0
2011-12-08,25.506017966379286,25.506017966379286,24.640634518964724,24.686182022094727,852.0
2011-12-09,23.684162990228906,25.323835117645434,23.228698317339887,24.777278900146484,700.0
2011-12-12,23.684158845999598,28.193259013587184,23.684158845999598,24.230716705322266,830.0
2011-12-13,25.961484081340288,25.961484081340288,22.864324924391628,24.139625549316406,3942.0
2011-12-14,23.228698920367908,24.54954720101984,23.228698920367908,23.866350173950195,4864.0
2011-12-15,25.50601916367935,25.50601916367935,22.181127727334513,23.50197410583496,1043.0
2011-12-16,24.412904652422696,24.412904652422696,23.046510696411133,23.046510696411133,1000.0
2011-12-19,27.32787758004126,27.32787758004126,20.2226301042144,22.818777084350586,16219.0
2011-12-20,22.636589833750264,22.636589833750264,21.862299705038264,22.317764282226562,742.0
2011-12-21,22.044493178123048,25.50602436065674,21.40684187412262,21.862306594848633,2413.0
2011-12-22,23.228693854007563,23.228693854007563,17.899757857655104,19.220605850219727,31594.0
2011-12-23,19.311701939947337,23.046510696411133,19.129515384161888,23.046510696411133,57610.0
2011-12-26,23.501973208698086,27.64670220705574,23.228695137360045,27.51006317138672,79286.0
2011-12-27,26.462497891334106,31.88252841725069,24.68618663627752,27.100149154663086,41279.0
2011-12-28,28.876455051546728,28.876455051546728,24.913912860173166,26.73577117919922,9361.0
2011-12-29,25.551564536563486,28.32989976642677,25.551564536563486,27.236783981323242,10104.0
2011-12-30,29.423013814070657,29.51410882319887,26.599134554562553,27.236783981323242,8127.0
2012-01-02,26.05257823513301,27.19123985609634,25.733752633771324,26.644681930541992,997.0
2012-01-03,27.32788044599442,29.286379934591896,26.599137662418507,27.464519500732422,33295.0
2012-01-04,27.510064607271616,27.510064607271616,26.9635066986084,26.9635066986084,334.0
2012-01-05,26.416949447467722,27.69225010778456,26.23476289422543,27.41897201538086,3569.0
2012-01-06,26.416947326335478,30.060664198933473,25.506018108185977,29.741840362548828,84286.0
2012-01-09,32.793453819983014,32.793453819983014,29.878479452111755,30.470584869384766,43392.0
2012-01-10,29.60519772144787,30.151753827876238,28.32989724401586,29.65074348449707,17851.0
2012-01-11,30.971597642164966,30.971597642164966,29.286379748662092,29.60520362854004,3924.0
2012-01-12,29.42301615983291,29.605202717694944,28.238808746109022,28.557634353637695,5212.0
2012-01-13,29.696289744254152,29.696289744254152,27.464514305783748,28.011072158813477,9082.0
2012-01-16,28.512082510572675,28.512082510572675,27.783339864839384,28.011072158813477,7790.0
2012-01-17,28.056617292672996,30.060662129632274,28.056617292672996,29.013093948364258,10968.0
2012-01-18,28.147712689170955,28.694270571355357,28.147712689170955,28.193260192871094,925.0
2012-01-19,28.147716522216797,28.147716522216797,28.011077467428628,28.147716522216797,1650.0
2012-01-20,27.4645195108161,29.51411228247804,27.4645195108161,28.147716522216797,14572.0
2012-01-23,27.555610532176694,28.284353256225586,27.555610532176694,28.284353256225586,1488.0
2012-01-24,29.14973551633168,29.37746782505302,28.694270898889,28.739816665649414,3521.0
2012-01-25,28.23880727702191,29.013097501464447,27.510064558405222,28.375446319580078,3044.0
2012-01-27,27.87443378161816,30.060663507391048,27.87443378161816,29.195280075073242,5960.0
2012-01-30,29.787385866902557,30.880501614066894,29.696290860936017,30.516128540039062,9305.0
2012-01-31,30.47058429998194,30.69831661392064,29.924024661577455,30.607221603393555,14066.0
2012-02-01,30.060659998355874,30.834948335618765,29.696286972044682,30.561670303344727,3680.0
2012-02-02,30.607227030123727,31.427064895629883,30.607227030123727,31.427064895629883,8017.0
2012-02-03,30.971599578857422,31.7458881783609,30.83495877898274,30.971599578857422,3736.0
2012-02-06,30.3339470589223,32.20135155599564,29.605204264322914,30.0606689453125,7155.0
2012-02-07,30.06066723047775,30.789409983505422,29.149737920463274,30.015121459960938,4870.0
2012-02-08,29.14973398129015,31.290416180573516,28.238804794374833,30.789405822753906,10334.0
2012-02-09,30.151755361214505,31.654789942706355,30.151755361214505,31.335966110229492,6173.0
2012-02-10,32.2469021279548,32.2469021279548,30.51613487916834,30.971599578857422,6601.0
2012-02-13,30.47058929826435,30.971599776129523,30.47058929826435,30.926054000854492,1759.0
2012-02-14,31.882522786516134,31.882522786516134,29.286375892438937,30.333942413330078,12229.0
2012-02-15,29.60519772144787,30.516126882107805,29.377465431282886,29.65074348449707,10757.0
2012-02-16,31.24487163580197,31.24487163580197,29.605199730336413,30.333942413330078,1646.0
2012-02-17,30.516128808008226,30.83495264439287,29.423013051244986,29.741840362548828,8976.0
2012-02-21,29.149737920463274,30.06066723047775,28.238808610448796,30.015121459960938,11387.0
2012-02-22,29.149732974188872,29.969570604055516,28.28434958153385,29.013093948364258,6983.0
2012-02-23,30.607222416105817,30.607222416105817,27.646703993751867,28.238807678222656,1769.0
2012-02-24,28.01107508097119,29.058643395044026,27.60115621407066,27.646703720092773,971.0
2012-02-27,27.145691937596467,27.145691937596467,26.781320571899414,26.781320571899414,1689.0
2012-02-28,26.69022687554694,28.23880732718278,26.46249455839224,26.9635066986084,4027.0
2012-02-29,26.508041486314784,29.37746827240677,25.50601896519037,27.14569091796875,6057.0
2012-03-01,26.644680789259613,27.783342361450195,26.599135021355863,27.783342361450195,1043.0
2012-03-02,26.872412241966824,30.060664541861193,26.872412241966824,27.373422622680664,3401.0
2012-03-05,26.416948508440232,26.735774096551275,25.733751564256433,26.371402740478516,1420.0
2012-03-06,26.599131025194502,28.648721547214166,24.595086264235956,25.688201904296875,4211.0
2012-03-07,25.73375191007342,25.73375191007342,25.050554956708638,25.506019592285156,5451.0
2012-03-09,25.050554359908652,26.9179586262998,24.367357422820238,25.73375129699707,4056.0
2012-03-12,27.191239091410225,27.191239091410225,25.506019592285156,25.506019592285156,2200.0
2012-03-13,25.733752395543096,26.416949361796455,25.506020073458643,26.007030487060547,7132.0
2012-03-14,27.7833452990637,31.199330376817432,25.32383534809707,25.369382858276367,2651.0
2012-03-15,25.050552774801087,25.050552774801087,24.868366241455078,24.868366241455078,375.0
2012-03-16,26.37140194135696,26.781319052969888,24.59508924532207,25.23274040222168,2852.0
2012-03-19,24.959462235131568,26.325856172136508,24.595090866088867,24.595090866088867,2011.0
2012-03-20,24.82282032898035,25.64265624923458,24.230716705322266,24.230716705322266,22138.0
2012-03-21,23.819250390568257,25.14508272264118,23.819250390568257,24.322153091430664,956.0
2012-03-22,25.968016036361885,25.968016036361885,24.50502884895779,25.14508628845215,20265.0
2012-03-23,22.310545651376767,27.43099918054913,22.310545651376767,24.59646224975586,2634.0
2012-03-26,25.2822385695009,25.2822385695009,23.179195885114574,23.36206817626953,3955.0
2012-03-27,25.145085352771687,25.145085352771687,23.773535242620504,24.2307186126709,4090.0
2012-03-28,23.590660201860942,25.09936665459788,22.85916753824358,24.642183303833008,168029.0
2012-03-29,23.316352314419216,25.09936818901069,22.40198555699101,24.687902450561523,18864.0
2012-03-30,24.322157577795807,25.09936971775108,24.27643819073003,24.73362159729004,1035.0
2012-04-02,25.602264991004585,28.802548114880157,24.77933539366833,27.11096954345703,17417.0
2012-04-03,26.516636123005142,29.25973641159188,25.876578691395093,26.745227813720703,20909.0
2012-04-04,26.608075460256543,27.20241355895996,26.150892039097553,27.20241355895996,682.0
2012-04-09,28.34536779149063,28.34536779149063,25.968014015014006,26.470916748046875,2906.0
2012-04-10,26.608071146899007,26.608071146899007,25.876576745215257,25.968013763427734,826.0
2012-04-11,25.693702074114952,26.379477031196227,25.602265064367604,25.785139083862305,4957.0
2012-04-12,25.785139083862305,26.059448369088454,25.785139083862305,25.785139083862305,2268.0
2012-04-13,25.73942311608157,25.968014798718205,25.73942311608157,25.830860137939453,1070.0
2012-04-16,28.116775302364324,28.2082123188175,25.373675272865366,25.51082992553711,10204.0
2012-04-17,25.510829797584798,26.24232418152525,25.510829797584798,26.059450149536133,4385.0
2012-04-18,26.059451418211474,26.059451418211474,25.876577377319336,25.876577377319336,200.0
2012-04-19,26.882381361172616,26.882381361172616,26.10516929626465,26.10516929626465,245.0
2012-04-20,25.73942380422874,26.51663589477539,25.73942380422874,26.51663589477539,450.0
2012-04-23,25.190798556059352,27.248123358990306,25.145080924711667,26.425193786621094,770.0
2012-04-24,26.05945306257768,26.05945306257768,25.14508628845215,25.14508628845215,25.0
2012-04-25,24.779333897815476,24.779333897815476,23.819247972200728,23.864967346191406,607.0
2012-04-26,22.950607328122913,24.413594576006307,22.950607328122913,23.453508377075195,2879.0
2012-04-27,26.47091767026579,26.51663530939968,22.859168370172135,22.950605392456055,5399.0
2012-04-30,22.859169886662407,24.13928305151225,22.539141159445883,23.773536682128906,2518.0
2012-05-02,23.773534936582536,23.773534936582536,23.22491455078125,23.22491455078125,563.0
2012-05-03,23.362068574453588,23.49922497517757,23.31635093688965,23.31635093688965,850.0
2012-05-04,23.31635257558905,23.31635257558905,22.081957090431093,22.310548782348633,4684.0
2012-05-07,21.944801636505176,22.85916837135956,21.944801636505176,22.676294326782227,1261.0
2012-05-08,21.716206414358957,23.72781360087434,21.670488782671914,22.401981353759766,1712.0
2012-05-09,21.03043532934484,23.27063457290326,21.03043532934484,23.13347816467285,514.0
